X_Flat,Y_Flat,Z_Zero,Intensity
-2.6530612244897958,-7.551020408163265,0.0,-0.5519493454459095
-2.244897959183673,-7.551020408163265,0.0,-0.6395070291134758
-1.8367346938775508,-7.551020408163265,0.0,-0.7555876067187736
-1.4285714285714288,-7.551020408163265,0.0,-0.8804006971543968
-1.020408163265305,-7.551020408163265,0.0,-0.9858042536530746
-0.612244897959183,-7.551020408163265,0.0,-1.0381846948933333
-0.204081632653061,-7.551020408163265,0.0,-1.0049957586289602
0.204081632653061,-7.551020408163265,0.0,-0.864643483129174
0.612244897959183,-7.551020408163265,0.0,-0.6172662142418956
1.0204081632653068,-7.551020408163265,0.0,-0.29200879675128877
1.4285714285714288,-7.551020408163265,0.0,0.054022667117667844
1.8367346938775508,-7.551020408163265,0.0,0.3478468082114016
2.2448979591836746,-7.551020408163265,0.0,0.5220726012085817
2.6530612244897966,-7.551020408163265,0.0,0.5390772311334848
3.0612244897959187,-7.551020408163265,0.0,0.40813575445288497
3.4693877551020407,-7.551020408163265,0.0,0.1867124279652973
3.8775510204081627,-7.551020408163265,0.0,-0.03738900340129059
4.2857142857142865,-7.551020408163265,0.0,-0.17816169517782748
4.6938775510204085,-7.551020408163265,0.0,-0.18572117423172974
5.1020408163265305,-7.551020408163265,0.0,-0.06811106030823816
5.510204081632654,-7.551020408163265,0.0,0.11015880832222769
5.918367346938776,-7.551020408163265,0.0,0.2541330460469921
6.326530612244898,-7.551020408163265,0.0,0.27924993130274106
6.73469387755102,-7.551020408163265,0.0,0.1497657709708185
7.142857142857142,-7.551020408163265,0.0,-0.10254604088017583
7.551020408163264,-7.551020408163265,0.0,-0.38877982767001895
7.95918367346939,-7.551020408163265,0.0,-0.5989592897251131
8.367346938775512,-7.551020408163265,0.0,-0.6485327704417285
8.775510204081634,-7.551020408163265,0.0,-0.5147821122876631
9.183673469387756,-7.551020408163265,0.0,-0.24668072193695756
9.591836734693878,-7.551020408163265,0.0,0.05644726620359691
10.0,-7.551020408163265,0.0,0.28788232678336906
-10.0,-7.142857142857142,0.0,0.11190193848059518
-9.591836734693878,-7.142857142857142,0.0,0.2270723186152192
-9.183673469387756,-7.142857142857142,0.0,0.3296559757795974
-8.775510204081632,-7.142857142857142,0.0,0.3545921576947888
-8.36734693877551,-7.142857142857142,0.0,0.2636081122092619
-7.959183673469388,-7.142857142857142,0.0,0.060326648261569166
-7.551020408163265,-7.142857142857142,0.0,-0.21273907086851238
-7.142857142857142,-7.142857142857142,0.0,-0.4918261266593323
